1988	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	10	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	11	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	11	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	12	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	12	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	3	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	4	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	5	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	6	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	7	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	7	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	8	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	9	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	9	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	11	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	11	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	11	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	12	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	2	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	3	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	4	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	6	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	7	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	10	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	10	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	11	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	12	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	6	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	7	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	8	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	2	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	3	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	4	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	6	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	7	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	7	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	9	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	9	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	11	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	11	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	12	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	3	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	4	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	6	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	6	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	7	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	8	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	8	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	9	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	11	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1993	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
